subscription_id,customer_id,plan_type,plan_mrr,subscription_start,subscription_end,churn_date,churn_reason,is_churned,renewal_count,last_renewal_date,discount_pct,contract_type
SUB_00004907,VP_C_00004596,Enterprise,12999.0,2024-09-14,,,,False,19,2026-04-07,10,Monthly
SUB_00004908,VP_C_00004597,Enterprise,12999.0,2024-05-20,,,,False,23,2026-04-10,0,Monthly
SUB_00004909,VP_C_00004598,Enterprise,12999.0,2024-06-15,2024-10-11,2024-10-11,Settlement delays,True,3,2024-09-13,15,Monthly
SUB_00004910,VP_C_00004599,Growth,4999.0,2024-03-19,2025-09-01,2025-09-01,Product missing features,True,17,2025-08-11,0,Monthly
SUB_00004911,VP_C_00004600,Enterprise,10832.5,2023-04-22,,,,False,3,2023-07-21,0,Annual
SUB_00004912,VP_C_00004601,Growth,4165.83,2024-11-28,,,,False,2,2025-01-27,5,Annual
SUB_00004913,VP_C_00004602,Starter,1999.0,2023-02-21,2023-09-13,2023-09-13,Switched to competitor,True,6,2023-08-20,0,Monthly
SUB_00004914,VP_C_00004603,Growth,4165.83,2024-10-23,,,,False,2,2024-12-22,25,Annual
SUB_00004915,VP_C_00004604,Starter,1665.83,2023-09-12,,,,False,3,2023-12-11,5,Annual
SUB_00004916,VP_C_00004605,Enterprise,10832.5,2025-09-08,,,,False,1,2025-10-08,0,Annual
SUB_00004917,VP_C_00004606,Enterprise,10832.5,2023-04-24,,,,False,3,2023-07-23,15,Annual
SUB_00004918,VP_C_00004607,Growth,4999.0,2023-08-13,2025-02-22,2025-02-22,Integration issues,True,18,2025-02-03,5,Monthly
SUB_00004919,VP_C_00004608,Growth,4165.83,2023-04-28,,,,False,3,2023-07-27,15,Annual
SUB_00004920,VP_C_00004609,Enterprise,12999.0,2023-02-24,2023-06-20,2023-06-20,Poor customer support,True,3,2023-05-25,5,Monthly
SUB_00004921,VP_C_00004610,Growth,4999.0,2025-07-05,,,,False,9,2026-04-01,5,Monthly
SUB_00004922,VP_C_00004611,Growth,4165.83,2023-02-06,2026-02-24,2026-02-24,Switched to competitor,True,3,2023-05-07,0,Annual
SUB_00004923,VP_C_00004612,Growth,4999.0,2024-08-12,2024-10-04,2024-10-04,,True,1,2024-09-11,25,Monthly
SUB_00004924,VP_C_00004613,Growth,4165.83,2023-09-30,,,,False,3,2023-12-29,0,Annual
SUB_00004925,VP_C_00004614,Enterprise,12999.0,2023-09-02,2024-05-06,2024-05-06,Integration issues,True,8,2024-04-29,0,Monthly
SUB_00004926,VP_C_00004615,Enterprise,10832.5,2023-03-09,,,,False,4,2023-07-07,10,Annual
SUB_00004927,VP_C_00004616,Growth,4165.83,2024-06-28,,,,False,2,2024-08-27,10,Annual
SUB_00004928,VP_C_00004617,Growth,4999.0,2023-04-14,2024-11-26,2024-11-26,Business closed,True,19,2024-11-04,20,Monthly
SUB_00004929,VP_C_00004618,Growth,4165.83,2023-10-10,,,,False,3,2024-01-08,15,Annual
SUB_00004930,VP_C_00004619,Enterprise,10832.5,2023-08-20,,,,False,3,2023-11-18,0,Annual
SUB_00004931,VP_C_00004620,Starter,1665.83,2025-06-22,,,,False,1,2025-07-22,10,Annual
SUB_00004932,VP_C_00004621,Growth,4999.0,2024-09-27,,,,False,19,2026-04-20,0,Monthly
SUB_00004933,VP_C_00004622,Enterprise,12999.0,2024-12-17,,,,False,16,2026-04-11,5,Monthly
SUB_00004934,VP_C_00004623,Enterprise,12999.0,2025-01-03,2025-04-23,2025-04-23,Business closed,True,3,2025-04-03,0,Monthly
SUB_00004935,VP_C_00004624,Enterprise,12999.0,2024-02-19,2025-01-12,2025-01-12,Too expensive,True,10,2024-12-15,25,Monthly
SUB_00004936,VP_C_00004625,Growth,4999.0,2024-02-06,2024-09-27,2024-09-27,Poor customer support,True,7,2024-09-03,0,Monthly
SUB_00004937,VP_C_00004626,Starter,1999.0,2024-02-07,2024-06-03,2024-06-03,Business closed,True,3,2024-05-07,15,Monthly
SUB_00004938,VP_C_00004627,Starter,1999.0,2023-04-14,2023-12-19,2023-12-19,Too expensive,True,8,2023-12-10,10,Monthly
SUB_00004939,VP_C_00004628,Enterprise,10832.5,2023-08-14,2023-09-02,2023-09-02,Business closed,True,0,,5,Annual
SUB_00004940,VP_C_00004629,Enterprise,12999.0,2025-01-21,2026-01-04,2026-01-04,Poor customer support,True,11,2025-12-17,25,Monthly
SUB_00004941,VP_C_00004630,Growth,4999.0,2025-04-23,2025-09-03,2025-09-03,Switched to competitor,True,4,2025-08-21,0,Monthly
SUB_00004942,VP_C_00004631,Starter,1665.83,2025-06-19,,,,False,1,2025-07-19,10,Annual
SUB_00004943,VP_C_00004632,Enterprise,12999.0,2024-12-09,2026-01-17,2026-01-17,Integration issues,True,13,2026-01-03,0,Monthly
SUB_00004944,VP_C_00004633,Enterprise,10832.5,2023-10-02,,,,False,3,2023-12-31,25,Annual
SUB_00004945,VP_C_00004634,Starter,1665.83,2024-05-22,,,,False,2,2024-07-21,15,Annual
SUB_00004946,VP_C_00004635,Enterprise,12999.0,2023-07-30,2024-11-27,2024-11-27,Business closed,True,16,2024-11-21,0,Monthly
SUB_00004947,VP_C_00004635,Starter,1999.0,2024-12-27,,,,False,4,2025-01-26,0,Monthly
SUB_00004948,VP_C_00004636,Growth,4999.0,2023-06-25,2024-03-02,2024-03-02,Product missing features,True,8,2024-02-20,0,Monthly
SUB_00004949,VP_C_00004637,Starter,1999.0,2025-03-15,2025-10-07,2025-10-07,,True,6,2025-09-11,0,Monthly
SUB_00004950,VP_C_00004638,Growth,4999.0,2023-07-28,2025-01-02,2025-01-02,Too expensive,True,17,2024-12-19,10,Monthly
SUB_00004951,VP_C_00004639,Starter,1665.83,2023-12-22,2025-01-04,2025-01-04,Poor customer support,True,1,2024-01-21,0,Annual
SUB_00004952,VP_C_00004640,Enterprise,12999.0,2024-10-14,2025-06-23,2025-06-23,Switched to competitor,True,8,2025-06-11,0,Monthly
SUB_00004953,VP_C_00004641,Growth,4165.83,2023-10-22,,,,False,3,2024-01-20,20,Annual
SUB_00004954,VP_C_00004642,Starter,1999.0,2024-12-23,2025-09-05,2025-09-05,,True,8,2025-08-20,0,Monthly
SUB_00004955,VP_C_00004643,Growth,4999.0,2024-09-02,2025-04-05,2025-04-05,Better deal elsewhere,True,7,2025-03-31,0,Monthly
SUB_00004956,VP_C_00004644,Growth,4165.83,2023-10-22,,,,False,3,2024-01-20,20,Annual
SUB_00004957,VP_C_00004645,Growth,4165.83,2025-01-21,2025-02-11,2025-02-11,Business closed,True,0,,0,Annual
SUB_00004958,VP_C_00004645,Enterprise,10832.5,2025-04-30,,,,False,3,2025-05-30,0,Annual
SUB_00004959,VP_C_00004646,Growth,4165.83,2023-01-04,,,,False,4,2023-05-04,0,Annual
SUB_00004960,VP_C_00004647,Growth,4999.0,2023-04-07,2023-08-16,2023-08-16,Better deal elsewhere,True,4,2023-08-05,15,Monthly
SUB_00004961,VP_C_00004648,Growth,4165.83,2023-07-09,,,,False,3,2023-10-07,0,Annual
SUB_00004962,VP_C_00004649,Growth,4999.0,2024-05-30,,,,False,23,2026-04-20,20,Monthly
SUB_00004963,VP_C_00004650,Starter,1999.0,2025-07-18,,,,False,9,2026-04-14,5,Monthly
SUB_00004964,VP_C_00004651,Starter,1999.0,2024-12-18,2025-07-26,2025-07-26,Business closed,True,7,2025-07-16,25,Monthly
SUB_00004965,VP_C_00004652,Starter,1999.0,2024-09-29,2025-11-03,2025-11-03,Integration issues,True,13,2025-10-24,25,Monthly
SUB_00004966,VP_C_00004653,Enterprise,10832.5,2024-05-03,,,,False,2,2024-07-02,0,Annual
SUB_00004967,VP_C_00004654,Growth,4999.0,2025-01-26,2025-11-14,2025-11-14,Better deal elsewhere,True,9,2025-10-23,20,Monthly
SUB_00004968,VP_C_00004655,Enterprise,12999.0,2023-11-09,2024-03-24,2024-03-24,Product missing features,True,4,2024-03-08,25,Monthly
SUB_00004969,VP_C_00004656,Growth,4999.0,2025-05-23,,,,False,11,2026-04-18,10,Monthly
SUB_00004970,VP_C_00004657,Growth,4999.0,2025-07-17,,,,False,9,2026-04-13,5,Monthly
SUB_00004971,VP_C_00004658,Starter,1999.0,2024-12-05,2025-02-17,2025-02-17,Switched to competitor,True,2,2025-02-03,0,Monthly
SUB_00004972,VP_C_00004658,Growth,4999.0,2025-04-06,,,,False,1,2025-05-06,20,Monthly
SUB_00004973,VP_C_00004659,Growth,4165.83,2023-09-02,,,,False,3,2023-12-01,0,Annual
SUB_00004974,VP_C_00004660,Starter,1999.0,2023-06-24,2023-08-30,2023-08-30,Product missing features,True,2,2023-08-23,5,Monthly
SUB_00004975,VP_C_00004661,Growth,4999.0,2023-11-19,2024-11-02,2024-11-02,Integration issues,True,11,2024-10-14,10,Monthly
SUB_00004976,VP_C_00004661,Starter,1665.83,2025-01-17,,,,False,2,2025-02-16,10,Annual
SUB_00004977,VP_C_00004662,Growth,4999.0,2024-11-28,2025-10-10,2025-10-10,Integration issues,True,10,2025-09-24,0,Monthly
SUB_00004978,VP_C_00004663,Growth,4165.83,2023-03-13,,,,False,4,2023-07-11,20,Annual
SUB_00004979,VP_C_00004664,Starter,1999.0,2023-06-20,2023-07-08,2023-07-08,Too expensive,True,0,,5,Monthly
SUB_00004980,VP_C_00004665,Enterprise,12999.0,2023-07-11,2024-07-02,2024-07-02,Business closed,True,11,2024-06-05,15,Monthly
SUB_00004981,VP_C_00004665,Enterprise,12999.0,2024-08-13,,,,False,4,2024-09-12,15,Monthly
SUB_00004982,VP_C_00004666,Enterprise,12999.0,2023-12-07,2023-12-20,2023-12-20,Better deal elsewhere,True,0,,20,Monthly
SUB_00004983,VP_C_00004667,Growth,4165.83,2025-07-10,,,,False,1,2025-08-09,15,Annual
SUB_00004984,VP_C_00004668,Growth,4165.83,2024-04-11,,,,False,2,2024-06-10,5,Annual
SUB_00004985,VP_C_00004669,Starter,1665.83,2023-05-26,,,,False,3,2023-08-24,0,Annual
SUB_00004986,VP_C_00004670,Enterprise,12999.0,2025-09-12,2025-11-20,2025-11-20,Better deal elsewhere,True,2,2025-11-11,0,Monthly
SUB_00004987,VP_C_00004670,Starter,1999.0,2026-01-31,,,,False,4,2026-03-02,20,Monthly
SUB_00004988,VP_C_00004671,Growth,4999.0,2023-01-14,2024-08-21,2024-08-21,,True,19,2024-08-06,5,Monthly
SUB_00004989,VP_C_00004671,Growth,4999.0,2024-11-19,,,,False,2,2024-12-19,0,Monthly
SUB_00004990,VP_C_00004672,Starter,1999.0,2024-11-13,,,,False,17,2026-04-07,0,Monthly
SUB_00004991,VP_C_00004673,Starter,1665.83,2024-04-30,,,,False,2,2024-06-29,0,Annual
SUB_00004992,VP_C_00004674,Growth,4999.0,2024-03-14,2024-07-06,2024-07-06,Better deal elsewhere,True,3,2024-06-12,25,Monthly
SUB_00004993,VP_C_00004674,Enterprise,10832.5,2024-08-14,,,,False,3,2024-09-13,0,Annual
SUB_00004994,VP_C_00004675,Growth,4999.0,2023-12-09,2023-12-19,2023-12-19,Settlement delays,True,0,,15,Monthly
SUB_00004995,VP_C_00004675,Growth,4165.83,2024-03-03,,,,False,1,2024-04-02,15,Annual
SUB_00004996,VP_C_00004676,Growth,4999.0,2023-01-22,2023-07-03,2023-07-03,,True,5,2023-06-21,0,Monthly
SUB_00004997,VP_C_00004676,Growth,4165.83,2023-08-27,,,,False,3,2023-09-26,20,Annual
SUB_00004998,VP_C_00004677,Enterprise,12999.0,2023-07-01,2025-08-15,2025-08-15,Business closed,True,25,2025-07-20,0,Monthly
SUB_00004999,VP_C_00004678,Growth,4999.0,2025-09-24,,,,False,7,2026-04-22,0,Monthly
SUB_00005000,VP_C_00004679,Growth,4165.83,2023-09-28,,,,False,3,2023-12-27,0,Annual
SUB_00005001,VP_C_00004680,Growth,4999.0,2025-06-21,,,,False,10,2026-04-17,0,Monthly
SUB_00005002,VP_C_00004681,Starter,1999.0,2023-03-20,,,,False,37,2026-04-03,15,Monthly
SUB_00005003,VP_C_00004682,Growth,4165.83,2023-06-24,2023-07-19,2023-07-19,,True,0,,5,Annual
SUB_00005004,VP_C_00004682,Enterprise,10832.5,2023-09-22,,,,False,2,2023-10-22,10,Annual
SUB_00005005,VP_C_00004683,Growth,4999.0,2024-11-26,,,,False,17,2026-04-20,0,Monthly
SUB_00005006,VP_C_00004684,Enterprise,10832.5,2025-02-17,2026-02-23,2026-02-23,,True,1,2025-03-19,20,Annual
SUB_00005007,VP_C_00004685,Growth,4165.83,2025-05-23,,,,False,1,2025-06-22,10,Annual
SUB_00005008,VP_C_00004686,Starter,1999.0,2023-01-10,2026-01-02,2026-01-02,Too expensive,True,36,2025-12-25,20,Monthly
SUB_00005009,VP_C_00004687,Growth,4999.0,2024-08-31,2024-09-18,2024-09-18,Business closed,True,0,,20,Monthly
SUB_00005010,VP_C_00004687,Enterprise,10832.5,2024-12-04,,,,False,5,2025-01-03,10,Annual
SUB_00005011,VP_C_00004688,Starter,1665.83,2023-12-27,,,,False,3,2024-03-26,0,Annual
SUB_00005012,VP_C_00004689,Enterprise,10832.5,2025-09-19,,,,False,1,2025-10-19,0,Annual
SUB_00005013,VP_C_00004690,Growth,4999.0,2024-04-30,2024-08-19,2024-08-19,Switched to competitor,True,3,2024-07-29,10,Monthly
SUB_00005014,VP_C_00004691,Growth,4165.83,2024-08-20,2025-08-26,2025-08-26,Poor customer support,True,1,2024-09-19,10,Annual
SUB_00005015,VP_C_00004692,Starter,1665.83,2023-01-02,,,,False,4,2023-05-02,20,Annual
SUB_00005016,VP_C_00004693,Growth,4999.0,2024-05-15,,,,False,23,2026-04-05,0,Monthly
SUB_00005017,VP_C_00004694,Growth,4999.0,2025-06-13,2025-10-06,2025-10-06,Product missing features,True,3,2025-09-11,20,Monthly
SUB_00005018,VP_C_00004695,Starter,1665.83,2023-09-11,,,,False,3,2023-12-10,25,Annual
SUB_00005019,VP_C_00004696,Enterprise,12999.0,2024-04-28,2025-12-27,2025-12-27,Too expensive,True,20,2025-12-19,25,Monthly
SUB_00005020,VP_C_00004697,Starter,1665.83,2023-04-23,,,,False,3,2023-07-22,0,Annual
SUB_00005021,VP_C_00004698,Starter,1999.0,2023-02-16,2024-02-24,2024-02-24,Poor customer support,True,12,2024-02-11,0,Monthly
SUB_00005022,VP_C_00004699,Enterprise,12999.0,2025-04-18,2025-07-31,2025-07-31,,True,3,2025-07-17,25,Monthly
SUB_00005023,VP_C_00004700,Growth,4999.0,2023-01-18,,,,False,39,2026-04-02,0,Monthly
SUB_00005024,VP_C_00004701,Growth,4999.0,2024-08-03,2025-08-04,2025-08-04,Product missing features,True,12,2025-07-29,5,Monthly
SUB_00005025,VP_C_00004702,Growth,4165.83,2024-11-27,,,,False,2,2025-01-26,5,Annual
SUB_00005026,VP_C_00004703,Growth,4165.83,2023-10-25,,,,False,3,2024-01-23,15,Annual
SUB_00005027,VP_C_00004704,Enterprise,12999.0,2025-05-05,,,,False,11,2026-03-31,15,Monthly
SUB_00005028,VP_C_00004705,Starter,1999.0,2023-08-22,2024-02-28,2024-02-28,Product missing features,True,6,2024-02-18,0,Monthly
SUB_00005029,VP_C_00004706,Growth,4165.83,2024-06-21,,,,False,2,2024-08-20,0,Annual
SUB_00005030,VP_C_00004707,Growth,4165.83,2024-05-30,,,,False,2,2024-07-29,0,Annual
SUB_00005031,VP_C_00004708,Starter,1999.0,2023-06-21,,,,False,34,2026-04-06,0,Monthly
SUB_00005032,VP_C_00004709,Starter,1999.0,2025-02-12,2025-11-02,2025-11-02,Better deal elsewhere,True,8,2025-10-10,0,Monthly
SUB_00005033,VP_C_00004710,Growth,4999.0,2023-05-31,2024-02-20,2024-02-20,Product missing features,True,8,2024-01-26,0,Monthly
SUB_00005034,VP_C_00004711,Starter,1999.0,2025-03-04,,,,False,14,2026-04-28,15,Monthly
SUB_00005035,VP_C_00004712,Starter,1999.0,2023-04-07,2023-07-02,2023-07-02,Business closed,True,2,2023-06-06,0,Monthly
SUB_00005036,VP_C_00004713,Starter,1665.83,2023-04-13,,,,False,3,2023-07-12,15,Annual
SUB_00005037,VP_C_00004714,Enterprise,12999.0,2023-11-08,2024-05-30,2024-05-30,Settlement delays,True,6,2024-05-06,10,Monthly
SUB_00005038,VP_C_00004715,Enterprise,12999.0,2025-04-03,,,,False,13,2026-04-28,15,Monthly
SUB_00005039,VP_C_00004716,Growth,4999.0,2025-01-23,,,,False,15,2026-04-18,25,Monthly
SUB_00005040,VP_C_00004717,Growth,4999.0,2023-12-10,,,,False,29,2026-04-28,10,Monthly
SUB_00005041,VP_C_00004718,Growth,4999.0,2024-04-08,2025-11-20,2025-11-20,Integration issues,True,19,2025-10-30,15,Monthly
SUB_00005042,VP_C_00004719,Growth,4999.0,2024-05-17,,,,False,23,2026-04-07,0,Monthly
SUB_00005043,VP_C_00004720,Enterprise,10832.5,2025-01-22,,,,False,2,2025-03-23,20,Annual
SUB_00005044,VP_C_00004721,Starter,1999.0,2023-12-26,2024-08-17,2024-08-17,Business closed,True,7,2024-07-23,5,Monthly
SUB_00005045,VP_C_00004722,Growth,4165.83,2024-07-12,,,,False,2,2024-09-10,0,Annual
SUB_00005046,VP_C_00004723,Starter,1665.83,2023-09-21,,,,False,3,2023-12-20,0,Annual
SUB_00005047,VP_C_00004724,Growth,4165.83,2024-11-10,,,,False,2,2025-01-09,0,Annual
SUB_00005048,VP_C_00004725,Enterprise,10832.5,2024-05-13,,,,False,2,2024-07-12,20,Annual
SUB_00005049,VP_C_00004726,Starter,1999.0,2023-09-17,,,,False,31,2026-04-04,25,Monthly
SUB_00005050,VP_C_00004727,Starter,1999.0,2024-01-09,2024-09-28,2024-09-28,Switched to competitor,True,8,2024-09-05,15,Monthly
SUB_00005051,VP_C_00004727,Growth,4999.0,2024-12-21,,,,False,6,2025-01-20,20,Monthly
SUB_00005052,VP_C_00004728,Enterprise,12999.0,2024-04-14,2025-08-16,2025-08-16,,True,16,2025-08-07,15,Monthly
SUB_00005053,VP_C_00004729,Enterprise,10832.5,2023-01-14,2024-01-28,2024-01-28,Too expensive,True,1,2023-02-13,5,Annual
SUB_00005054,VP_C_00004730,Enterprise,10832.5,2025-04-27,,,,False,1,2025-05-27,15,Annual
SUB_00005055,VP_C_00004731,Growth,4999.0,2023-12-28,2025-06-01,2025-06-01,Poor customer support,True,17,2025-05-21,20,Monthly
SUB_00005056,VP_C_00004732,Enterprise,12999.0,2023-11-05,2024-06-15,2024-06-15,Business closed,True,7,2024-06-02,20,Monthly
SUB_00005057,VP_C_00004732,Enterprise,10832.5,2024-08-07,,,,False,4,2024-09-06,10,Annual
SUB_00005058,VP_C_00004733,Growth,4999.0,2024-12-28,2025-01-16,2025-01-16,Better deal elsewhere,True,0,,0,Monthly
SUB_00005059,VP_C_00004734,Starter,1665.83,2023-12-08,,,,False,3,2024-03-07,25,Annual
SUB_00005060,VP_C_00004735,Growth,4999.0,2025-07-01,2026-02-01,2026-02-01,Poor customer support,True,7,2026-01-27,20,Monthly
SUB_00005061,VP_C_00004736,Enterprise,12999.0,2024-06-14,2025-06-04,2025-06-04,Better deal elsewhere,True,11,2025-05-10,25,Monthly
SUB_00005062,VP_C_00004737,Starter,1665.83,2025-03-04,,,,False,2,2025-05-03,20,Annual
SUB_00005063,VP_C_00004738,Growth,4999.0,2024-11-10,2025-04-22,2025-04-22,Too expensive,True,5,2025-04-09,5,Monthly
SUB_00005064,VP_C_00004739,Starter,1999.0,2025-05-27,2026-03-31,2026-03-31,Integration issues,True,10,2026-03-23,20,Monthly
SUB_00005065,VP_C_00004740,Growth,4999.0,2025-06-04,,,,False,10,2026-03-31,0,Monthly
SUB_00005066,VP_C_00004741,Growth,4165.83,2025-07-12,,,,False,1,2025-08-11,15,Annual
SUB_00005067,VP_C_00004742,Growth,4999.0,2025-05-13,2025-12-20,2025-12-20,Poor customer support,True,7,2025-12-09,15,Monthly
SUB_00005068,VP_C_00004743,Growth,4999.0,2024-09-02,2026-03-03,2026-03-03,Integration issues,True,18,2026-02-24,25,Monthly
SUB_00005069,VP_C_00004744,Growth,4999.0,2024-05-10,,,,False,23,2026-03-31,20,Monthly
SUB_00005070,VP_C_00004745,Growth,4999.0,2023-04-26,2023-10-08,2023-10-08,Switched to competitor,True,5,2023-09-23,25,Monthly
SUB_00005071,VP_C_00004746,Starter,1999.0,2023-10-04,,,,False,31,2026-04-21,0,Monthly
SUB_00005072,VP_C_00004747,Growth,4999.0,2024-12-03,,,,False,17,2026-04-27,0,Monthly
SUB_00005073,VP_C_00004748,Starter,1999.0,2024-06-15,,,,False,22,2026-04-06,0,Monthly
SUB_00005074,VP_C_00004749,Enterprise,12999.0,2025-01-15,,,,False,15,2026-04-10,0,Monthly
SUB_00005075,VP_C_00004750,Growth,4999.0,2024-10-17,,,,False,18,2026-04-10,0,Monthly
SUB_00005076,VP_C_00004751,Starter,1999.0,2023-01-22,2024-07-10,2024-07-10,Too expensive,True,17,2024-06-15,20,Monthly
SUB_00005077,VP_C_00004752,Growth,4165.83,2023-06-01,,,,False,3,2023-08-30,0,Annual
SUB_00005078,VP_C_00004753,Growth,4165.83,2025-09-29,,,,False,1,2025-10-29,0,Annual
SUB_00005079,VP_C_00004754,Growth,4999.0,2024-02-25,2024-09-01,2024-09-01,,True,6,2024-08-23,25,Monthly
SUB_00005080,VP_C_00004755,Starter,1999.0,2025-05-26,2026-03-31,2026-03-31,Too expensive,True,10,2026-03-22,20,Monthly
SUB_00005081,VP_C_00004756,Starter,1665.83,2023-08-14,,,,False,3,2023-11-12,0,Annual
SUB_00005082,VP_C_00004757,Enterprise,12999.0,2024-11-06,,,,False,17,2026-03-31,5,Monthly
SUB_00005083,VP_C_00004758,Growth,4999.0,2023-05-26,2024-09-02,2024-09-02,Poor customer support,True,15,2024-08-18,15,Monthly
SUB_00005084,VP_C_00004759,Growth,4999.0,2024-01-01,2025-02-20,2025-02-20,Business closed,True,13,2025-01-25,0,Monthly
SUB_00005085,VP_C_00004760,Enterprise,12999.0,2024-05-24,2024-10-29,2024-10-29,Too expensive,True,5,2024-10-21,0,Monthly
SUB_00005086,VP_C_00004761,Enterprise,10832.5,2023-02-01,,,,False,4,2023-06-01,10,Annual
SUB_00005087,VP_C_00004762,Growth,4999.0,2023-09-08,2024-08-26,2024-08-26,Too expensive,True,11,2024-08-03,0,Monthly
SUB_00005088,VP_C_00004763,Growth,4165.83,2024-08-14,,,,False,2,2024-10-13,20,Annual
SUB_00005089,VP_C_00004764,Starter,1665.83,2025-01-28,,,,False,2,2025-03-29,20,Annual
SUB_00005090,VP_C_00004765,Growth,4999.0,2024-12-13,2026-01-19,2026-01-19,,True,13,2026-01-07,0,Monthly
SUB_00005091,VP_C_00004765,Enterprise,12999.0,2026-03-29,,,,False,3,2026-04-28,15,Monthly
SUB_00005092,VP_C_00004766,Growth,4999.0,2025-09-23,,,,False,7,2026-04-21,25,Monthly
SUB_00005093,VP_C_00004767,Growth,4999.0,2024-03-17,2024-08-26,2024-08-26,Poor customer support,True,5,2024-08-14,0,Monthly
SUB_00005094,VP_C_00004768,Growth,4999.0,2024-01-04,2025-05-08,2025-05-08,Settlement delays,True,16,2025-04-28,15,Monthly
SUB_00005095,VP_C_00004769,Growth,4165.83,2023-07-31,,,,False,3,2023-10-29,5,Annual
SUB_00005096,VP_C_00004770,Growth,4999.0,2025-02-01,,,,False,15,2026-04-27,0,Monthly
SUB_00005097,VP_C_00004771,Growth,4165.83,2023-04-02,,,,False,3,2023-07-01,0,Annual
SUB_00005098,VP_C_00004772,Starter,1665.83,2023-07-18,,,,False,3,2023-10-16,25,Annual
SUB_00005099,VP_C_00004773,Growth,4999.0,2025-07-31,2025-11-09,2025-11-09,,True,3,2025-10-29,0,Monthly
SUB_00005100,VP_C_00004774,Growth,4165.83,2025-09-04,,,,False,1,2025-10-04,5,Annual
SUB_00005101,VP_C_00004775,Enterprise,12999.0,2024-01-22,2025-12-25,2025-12-25,Switched to competitor,True,23,2025-12-12,5,Monthly
SUB_00005102,VP_C_00004776,Growth,4999.0,2024-10-16,,,,False,18,2026-04-09,10,Monthly
SUB_00005103,VP_C_00004777,Enterprise,12999.0,2023-04-21,2024-06-02,2024-06-02,,True,13,2024-05-15,0,Monthly
SUB_00005104,VP_C_00004778,Growth,4165.83,2025-09-15,,,,False,1,2025-10-15,15,Annual
SUB_00005105,VP_C_00004779,Starter,1999.0,2023-10-08,2025-04-19,2025-04-19,Business closed,True,18,2025-03-31,15,Monthly
SUB_00005106,VP_C_00004779,Growth,4165.83,2025-05-22,,,,False,6,2025-06-21,0,Annual
SUB_00005107,VP_C_00004780,Enterprise,12999.0,2025-06-17,,,,False,10,2026-04-13,0,Monthly
SUB_00005108,VP_C_00004781,Enterprise,10832.5,2024-10-03,,,,False,2,2024-12-02,25,Annual
SUB_00005109,VP_C_00004782,Starter,1665.83,2024-11-26,,,,False,2,2025-01-25,0,Annual
SUB_00005110,VP_C_00004783,Growth,4165.83,2024-07-11,,,,False,2,2024-09-09,0,Annual
SUB_00005111,VP_C_00004784,Growth,4999.0,2025-07-09,2025-09-18,2025-09-18,Poor customer support,True,2,2025-09-07,0,Monthly
SUB_00005112,VP_C_00004785,Growth,4999.0,2025-07-23,2026-03-31,2026-03-31,Product missing features,True,8,2026-03-20,0,Monthly
SUB_00005113,VP_C_00004786,Growth,4165.83,2024-04-05,,,,False,2,2024-06-04,20,Annual
SUB_00005114,VP_C_00004787,Growth,4165.83,2025-09-08,,,,False,1,2025-10-08,25,Annual
SUB_00005115,VP_C_00004788,Growth,4999.0,2025-06-16,2025-06-25,2025-06-25,Integration issues,True,0,,0,Monthly
SUB_00005116,VP_C_00004789,Growth,4999.0,2024-06-23,2024-11-10,2024-11-10,Better deal elsewhere,True,4,2024-10-21,0,Monthly
SUB_00005117,VP_C_00004790,Growth,4165.83,2023-06-29,,,,False,3,2023-09-27,20,Annual
SUB_00005118,VP_C_00004791,Growth,4999.0,2023-09-29,2025-06-30,2025-06-30,Settlement delays,True,21,2025-06-20,5,Monthly
SUB_00005119,VP_C_00004792,Starter,1999.0,2025-07-21,,,,False,9,2026-04-17,10,Monthly
SUB_00005120,VP_C_00004793,Growth,4165.83,2024-11-26,,,,False,2,2025-01-25,5,Annual
SUB_00005121,VP_C_00004794,Growth,4999.0,2023-12-24,2025-05-26,2025-05-26,Poor customer support,True,17,2025-05-17,0,Monthly
SUB_00005122,VP_C_00004795,Enterprise,12999.0,2025-06-28,2026-02-21,2026-02-21,Switched to competitor,True,7,2026-01-24,25,Monthly
SUB_00005123,VP_C_00004796,Starter,1999.0,2023-12-06,2025-02-15,2025-02-15,Switched to competitor,True,14,2025-01-29,5,Monthly
SUB_00005124,VP_C_00004796,Enterprise,10832.5,2025-04-19,,,,False,1,2025-05-19,10,Annual
